dish_id,title,url,exists,status,error
11323535,Cá bống kho khô với nghệ,https://concop19.github.io/daily-mate-assets/food_anime/dish_11323535.jpg,False,404,
11323725,Cháo thịt bò băm,https://concop19.github.io/daily-mate-assets/food_anime/dish_11323725.jpg,False,404,
11323743,Cá chìa vôi nướng mọi,https://concop19.github.io/daily-mate-assets/food_anime/dish_11323743.jpg,False,404,
11329900,Bún rau củ chay,https://concop19.github.io/daily-mate-assets/food_anime/dish_11329900.jpg,False,404,
11346679,Thịt nạc kho dưa gang muối,https://concop19.github.io/daily-mate-assets/food_anime/dish_11346679.jpg,False,404,
11346695,Râu mực nang xào rau cần,https://concop19.github.io/daily-mate-assets/food_anime/dish_11346695.jpg,False,404,
11360193,Cá bò kho nghệ,https://concop19.github.io/daily-mate-assets/food_anime/dish_11360193.jpg,False,404,
11360240,Cá cơm kho cay,https://concop19.github.io/daily-mate-assets/food_anime/dish_11360240.jpg,False,404,
11360303,Canh cá khoai nấu thơm cà,https://concop19.github.io/daily-mate-assets/food_anime/dish_11360303.jpg,False,404,
11362964,Cải ngồng xào tôm,https://concop19.github.io/daily-mate-assets/food_anime/dish_11362964.jpg,False,404,
11384501,Cá mú nấu chua,https://concop19.github.io/daily-mate-assets/food_anime/dish_11384501.jpg,False,404,
11394052,Cải ngồng xào bò,https://concop19.github.io/daily-mate-assets/food_anime/dish_11394052.jpg,False,404,
11395688,Cháo tôm,https://concop19.github.io/daily-mate-assets/food_anime/dish_11395688.jpg,False,404,
11395806,Trứng chiên cá mờm,https://concop19.github.io/daily-mate-assets/food_anime/dish_11395806.jpg,False,404,
11396230,Cá nục chuối kho ớt hiểm,https://concop19.github.io/daily-mate-assets/food_anime/dish_11396230.jpg,False,404,
11401931,Gỏi bò khô,https://concop19.github.io/daily-mate-assets/food_anime/dish_11401931.jpg,False,404,
11401959,Miến cá lóc,https://concop19.github.io/daily-mate-assets/food_anime/dish_11401959.jpg,False,404,
11402851,Bò nạm hầm củ quả,https://concop19.github.io/daily-mate-assets/food_anime/dish_11402851.jpg,False,404,
11418172,Bắp cải xào tôm,https://concop19.github.io/daily-mate-assets/food_anime/dish_11418172.jpg,False,404,
11418204,Ruốc cá thu nướng Nghệ An,https://concop19.github.io/daily-mate-assets/food_anime/dish_11418204.jpg,False,404,
11422634,Ngọn rau lang xào tỏi,https://concop19.github.io/daily-mate-assets/food_anime/dish_11422634.jpg,False,404,
11431559,Cá nục bông kho nước,https://concop19.github.io/daily-mate-assets/food_anime/dish_11431559.jpg,False,404,
11466127,Cá thu nấu dưa cải chua,https://concop19.github.io/daily-mate-assets/food_anime/dish_11466127.jpg,False,404,
11466708,Cá hồng biển chiên,https://concop19.github.io/daily-mate-assets/food_anime/dish_11466708.jpg,False,404,
11467547,"Canh mồng tơi, mướp nấu tôm",https://concop19.github.io/daily-mate-assets/food_anime/dish_11467547.jpg,False,404,
11489438,"Miến xào măng, nấm",https://concop19.github.io/daily-mate-assets/food_anime/dish_11489438.jpg,False,404,
11489487,"Mì tôm thịt bò, tôm sú",https://concop19.github.io/daily-mate-assets/food_anime/dish_11489487.jpg,False,404,
11491155,Nấm Đùi Gà Kho Gừng Chay,https://concop19.github.io/daily-mate-assets/food_anime/dish_11491155.jpg,False,404,
11513126,Bún bò xào sả,https://concop19.github.io/daily-mate-assets/food_anime/dish_11513126.jpg,False,404,
11530617,Đu đủ kho thịt,https://concop19.github.io/daily-mate-assets/food_anime/dish_11530617.jpg,False,404,
11567531,Canh khổ qua nấu chả cá thác lác,https://concop19.github.io/daily-mate-assets/food_anime/dish_11567531.jpg,False,404,
11567593,"Giá đỗ, cần xào thịt bò",https://concop19.github.io/daily-mate-assets/food_anime/dish_11567593.jpg,False,404,
11693377,Sườn Heo Ram Me,https://concop19.github.io/daily-mate-assets/food_anime/dish_11693377.jpg,False,404,
11733580,Cá phèn đổng kho,https://concop19.github.io/daily-mate-assets/food_anime/dish_11733580.jpg,False,404,
11752230,Cá chim đen chiên,https://concop19.github.io/daily-mate-assets/food_anime/dish_11752230.jpg,False,404,
11783679,Bì heo trộn thính,https://concop19.github.io/daily-mate-assets/food_anime/dish_11783679.jpg,False,404,
11879403,Canh chuối xanh nấu tôm,https://concop19.github.io/daily-mate-assets/food_anime/dish_11879403.jpg,False,404,
11879532,Cá cơm than nhúng dấm,https://concop19.github.io/daily-mate-assets/food_anime/dish_11879532.jpg,False,404,
12020604,Ram Tôm Đất Bình Định Cuốn Bánh Tráng Rau Sống,https://concop19.github.io/daily-mate-assets/food_anime/dish_12020604.jpg,False,404,
12020752,Thịt Kho Trứng,https://concop19.github.io/daily-mate-assets/food_anime/dish_12020752.jpg,True,200,
12024894,Canh Thịt Bò Nấu Giá & Cà Chua 🍅,https://concop19.github.io/daily-mate-assets/food_anime/dish_12024894.jpg,True,200,
12126741,Sườn Heo Rim (Kho) Nước Mắm,https://concop19.github.io/daily-mate-assets/food_anime/dish_12126741.jpg,True,200,
12126748,Cá Nục Bông Kho Mẳn,https://concop19.github.io/daily-mate-assets/food_anime/dish_12126748.jpg,True,200,
12126758,Chả Giò Hải Sản Ăn Kèm Rau Sống & Nước Mắm Chua Ngọt,https://concop19.github.io/daily-mate-assets/food_anime/dish_12126758.jpg,True,200,
12127000,Đậu Cô Ve Xào Thịt Xíu,https://concop19.github.io/daily-mate-assets/food_anime/dish_12127000.jpg,True,200,
12127068,"Chả Lụa, Tôm Rim (Kho) Ngon Ngất Ngây",https://concop19.github.io/daily-mate-assets/food_anime/dish_12127068.jpg,True,200,
12127221,Cải Luộc Chấm Nước Cá Kho,https://concop19.github.io/daily-mate-assets/food_anime/dish_12127221.jpg,True,200,
12441894,Xáo bò,https://concop19.github.io/daily-mate-assets/food_anime/dish_12441894.jpg,True,200,
12548380,Sả cuộn thịt kiểu Lào,https://concop19.github.io/daily-mate-assets/food_anime/dish_12548380.jpg,True,200,
12774822,Thịt ba rọi kho măng,https://concop19.github.io/daily-mate-assets/food_anime/dish_12774822.jpg,True,200,
13068679,Thịt Khìa,https://concop19.github.io/daily-mate-assets/food_anime/dish_13068679.jpg,True,200,
13124639,Bún thịt bò xào nước tương,https://concop19.github.io/daily-mate-assets/food_anime/dish_13124639.jpg,True,200,
13162257,Rau Càng Cua Trộn Cá Mòi,https://concop19.github.io/daily-mate-assets/food_anime/dish_13162257.jpg,True,200,
13236741,Cá cơm than hấp cuốn bánh tráng,https://concop19.github.io/daily-mate-assets/food_anime/dish_13236741.jpg,True,200,
13270345,Cá Dìa Nướng Mắm Nhỉ,https://concop19.github.io/daily-mate-assets/food_anime/dish_13270345.jpg,True,200,
13284037,Đầu Cá Thu Nấu Lá É,https://concop19.github.io/daily-mate-assets/food_anime/dish_13284037.jpg,True,200,
13319979,Trứng Chiên Thịt Bò,https://concop19.github.io/daily-mate-assets/food_anime/dish_13319979.jpg,True,200,
13334066,Cơm Mực Muối Ram Me,https://concop19.github.io/daily-mate-assets/food_anime/dish_13334066.jpg,True,200,
13342455,Canh Cải Thảo Nấu Thịt Bằm,https://concop19.github.io/daily-mate-assets/food_anime/dish_13342455.jpg,True,200,
13354636,Canh Chua Đầu Cá Mú Đen,https://concop19.github.io/daily-mate-assets/food_anime/dish_13354636.jpg,True,200,
13367307,Canh Cải Non Nấu Cá Bè,https://concop19.github.io/daily-mate-assets/food_anime/dish_13367307.jpg,True,200,
13372175,SP.0664 - Thịt Băm Chưng Khoai Môn,https://concop19.github.io/daily-mate-assets/food_anime/dish_13372175.jpg,True,200,
13401978,Canh Khổ Qua Rừng Nhồi Chả Cá Măng,https://concop19.github.io/daily-mate-assets/food_anime/dish_13401978.jpg,True,200,
13411529,Bánh Bột Lọc Nhân Tôm,https://concop19.github.io/daily-mate-assets/food_anime/dish_13411529.jpg,True,200,
13422604,SP.0755 - Gỏi Thịt Bê Bóp Thấu,https://concop19.github.io/daily-mate-assets/food_anime/dish_13422604.jpg,True,200,
13422919,Canh Đu Đủ Nấu Cá Thu,https://concop19.github.io/daily-mate-assets/food_anime/dish_13422919.jpg,True,200,
13430227,SP.0693 - Thăn Heo Xào Củ Cải Đường,https://concop19.github.io/daily-mate-assets/food_anime/dish_13430227.jpg,True,200,
13437801,SP.0689 - Bò Xào Tàu Xì Củ Hành,https://concop19.github.io/daily-mate-assets/food_anime/dish_13437801.jpg,True,200,
13454885,Canh Rau Ngót Nấu Riêu Tôm,https://concop19.github.io/daily-mate-assets/food_anime/dish_13454885.jpg,True,200,
13468437,Mỳ tôm rau ngót,https://concop19.github.io/daily-mate-assets/food_anime/dish_13468437.jpg,True,200,
13474289,SP.0692 - Rau Đắng Xào Tỏi,https://concop19.github.io/daily-mate-assets/food_anime/dish_13474289.jpg,True,200,
13489963,SP.0754 - Râu Mực Đại Dương Hấp Gừng,https://concop19.github.io/daily-mate-assets/food_anime/dish_13489963.jpg,True,200,
13490585,Bún Cá Ngừ Nấu Mẵn,https://concop19.github.io/daily-mate-assets/food_anime/dish_13490585.jpg,True,200,
13491002,Cá Bò Ngừ Nấu Mẵn,https://concop19.github.io/daily-mate-assets/food_anime/dish_13491002.jpg,True,200,
13515964,"Canh mồng tơi, thịt kho tiêu xanh, rau cải muối",https://concop19.github.io/daily-mate-assets/food_anime/dish_13515964.jpg,True,200,
13566713,SP.0757 - Chả Bã Đậu Thịt Cua,https://concop19.github.io/daily-mate-assets/food_anime/dish_13566713.jpg,True,200,
13567019,Thịt bò hầm kiểu Nhật,https://concop19.github.io/daily-mate-assets/food_anime/dish_13567019.jpg,True,200,
13613283,Cá Bò Ngừ Cuộn Lá Lốt Chiên,https://concop19.github.io/daily-mate-assets/food_anime/dish_13613283.jpg,True,200,
13690397,SP.0691 - Thăn Heo Xào Ngồng Tỏi,https://concop19.github.io/daily-mate-assets/food_anime/dish_13690397.jpg,True,200,
13697549,Canh rau tạp tàng nấu nghêu,https://concop19.github.io/daily-mate-assets/food_anime/dish_13697549.jpg,True,200,
13710569,SP.0683 - Thịt Chưng Trứng Muối,https://concop19.github.io/daily-mate-assets/food_anime/dish_13710569.jpg,True,200,
13893467,Mực một nắng sốt hành tỏi,https://concop19.github.io/daily-mate-assets/food_anime/dish_13893467.jpg,True,200,
14105205,Lưỡi heo trộn hành tây,https://concop19.github.io/daily-mate-assets/food_anime/dish_14105205.jpg,True,200,
14105291,Su lơ xanh xào bò,https://concop19.github.io/daily-mate-assets/food_anime/dish_14105291.jpg,True,200,
14161428,Lagu sườn bò,https://concop19.github.io/daily-mate-assets/food_anime/dish_14161428.jpg,True,200,
14218164,SP.0739 - Phở Bò Kho,https://concop19.github.io/daily-mate-assets/food_anime/dish_14218164.jpg,True,200,
14247211,SP.0818 - Chả Cua Đút Lò,https://concop19.github.io/daily-mate-assets/food_anime/dish_14247211.jpg,True,200,
14288283,Cá chuồn sốt cà chua,https://concop19.github.io/daily-mate-assets/food_anime/dish_14288283.jpg,True,200,
14311992,Hủ tiếu mì xương và thịt heo,https://concop19.github.io/daily-mate-assets/food_anime/dish_14311992.jpg,True,200,
14323314,Canh sườn non nấu táo đỏ và nấm,https://concop19.github.io/daily-mate-assets/food_anime/dish_14323314.jpg,True,200,
14337007,Đậu Hũ Sườn Chay Măng Le Xốt Cà Chua,https://concop19.github.io/daily-mate-assets/food_anime/dish_14337007.jpg,True,200,
14357752,Cá trạch kho xả,https://concop19.github.io/daily-mate-assets/food_anime/dish_14357752.jpg,True,200,
14374610,Bún thịt nướng từ nồi chiên không dầu,https://concop19.github.io/daily-mate-assets/food_anime/dish_14374610.jpg,True,200,
14374618,Cải thảo xào thịt bằm,https://concop19.github.io/daily-mate-assets/food_anime/dish_14374618.jpg,True,200,
14426773,Canh bún giò heo,https://concop19.github.io/daily-mate-assets/food_anime/dish_14426773.jpg,True,200,
14426841,"Bánh xèo tôm,thịt, mực và trứng cút",https://concop19.github.io/daily-mate-assets/food_anime/dish_14426841.jpg,True,200,
14543703,Canh Chua Cá Thu Lá Me,https://concop19.github.io/daily-mate-assets/food_anime/dish_14543703.jpg,True,200,
14636642,SP.0819 - Mực Xào Dưa Leo,https://concop19.github.io/daily-mate-assets/food_anime/dish_14636642.jpg,True,200,
14677088,SP.0685 - Bò Lúc Lắc Ớt Chuông,https://concop19.github.io/daily-mate-assets/food_anime/dish_14677088.jpg,True,200,
14732357,SP.0798 - Súp Bong Bóng Cá,https://concop19.github.io/daily-mate-assets/food_anime/dish_14732357.jpg,True,200,
14748571,SP.0678 - Canh Sườn Hầm Bắp Nấm,https://concop19.github.io/daily-mate-assets/food_anime/dish_14748571.jpg,True,200,
14771421,Cá bống cát kho keo bao hao cơm,https://concop19.github.io/daily-mate-assets/food_anime/dish_14771421.jpg,True,200,
14808845,Cá mú hấp + Cháo đầu cá,https://concop19.github.io/daily-mate-assets/food_anime/dish_14808845.jpg,True,200,
14901341,Cá bò nướng mọi,https://concop19.github.io/daily-mate-assets/food_anime/dish_14901341.jpg,True,200,
14905118,Cá ngừ đại dương nhúng sốt thơm,https://concop19.github.io/daily-mate-assets/food_anime/dish_14905118.jpg,True,200,
14905759,Tim heo trộn,https://concop19.github.io/daily-mate-assets/food_anime/dish_14905759.jpg,True,200,
14922253,Cá Hố Chiên Muối Hồng,https://concop19.github.io/daily-mate-assets/food_anime/dish_14922253.jpg,True,200,
15001407,Đọt rau lang hữu cơ xào tỏi,https://concop19.github.io/daily-mate-assets/food_anime/dish_15001407.jpg,True,200,
15010476,Thịt Heo Kho Thơm (Dứa 🍍),https://concop19.github.io/daily-mate-assets/food_anime/dish_15010476.jpg,True,200,
15035713,Mì Ý Bò Bằm Đút Lò,https://concop19.github.io/daily-mate-assets/food_anime/dish_15035713.jpg,True,200,
15095063,Thịt chiên nước mắm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15095063.jpg,True,200,
15107306,Lẩu cá tầm Đà Lạt,https://concop19.github.io/daily-mate-assets/food_anime/dish_15107306.jpg,True,200,
15126543,Bún Cá Ngừ,https://concop19.github.io/daily-mate-assets/food_anime/dish_15126543.jpg,True,200,
15139686,Bò Xào Nấm Kim Châm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15139686.jpg,True,200,
15144924,SP.0738 - Bún Bì Thịt Khìa,https://concop19.github.io/daily-mate-assets/food_anime/dish_15144924.jpg,True,200,
15163015,SP.0694 - Bánh Canh Cua Đồng Miền Tây,https://concop19.github.io/daily-mate-assets/food_anime/dish_15163015.jpg,True,200,
15191979,Canh Bầu nấu nấm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15191979.jpg,True,200,
15192007,Cà tím kho đậu hũ,https://concop19.github.io/daily-mate-assets/food_anime/dish_15192007.jpg,True,200,
15192154,Thịt heo kho đậu ngự,https://concop19.github.io/daily-mate-assets/food_anime/dish_15192154.jpg,True,200,
15193603,Canh mướp sườn non và nấm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15193603.jpg,True,200,
15208321,SP.0676 - Thịt Bò Bằm Xào Cà Tím Tôm Khô,https://concop19.github.io/daily-mate-assets/food_anime/dish_15208321.jpg,True,200,
15228072,Nui spaghetti bò-instant pot,https://concop19.github.io/daily-mate-assets/food_anime/dish_15228072.jpg,True,200,
15243191,Cá Hồng Biển Nướng Muối Sả,https://concop19.github.io/daily-mate-assets/food_anime/dish_15243191.jpg,True,200,
15243199,Cá Hồng Biển Chiên Muối Sả,https://concop19.github.io/daily-mate-assets/food_anime/dish_15243199.jpg,True,200,
15250540,Đùi gà chiên (nhưng bên trong thịt rất mọng nước),https://concop19.github.io/daily-mate-assets/food_anime/dish_15250540.jpg,True,200,
15258042,Thịt Xay Xào Sả Ớt,https://concop19.github.io/daily-mate-assets/food_anime/dish_15258042.jpg,True,200,
15278198,Tôm Kho Thịt,https://concop19.github.io/daily-mate-assets/food_anime/dish_15278198.jpg,True,200,
15289129,Mực Chiên Giòn,https://concop19.github.io/daily-mate-assets/food_anime/dish_15289129.jpg,True,200,
15291664,Bánh Xúc Xích Rau Củ Ngàn Lớp,https://concop19.github.io/daily-mate-assets/food_anime/dish_15291664.jpg,True,200,
15296471,Canh Bí Chanh Nấu Tôm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15296471.jpg,True,200,
15307097,Mực xào hành tây,https://concop19.github.io/daily-mate-assets/food_anime/dish_15307097.jpg,True,200,
15307136,Cá chim hấp nấm đùi gà,https://concop19.github.io/daily-mate-assets/food_anime/dish_15307136.jpg,True,200,
15307151,"Cá hồi sốt chanh leo, sốt cam",https://concop19.github.io/daily-mate-assets/food_anime/dish_15307151.jpg,True,200,
15307194,"Rau củ, nấm, rong biển chiên giòn",https://concop19.github.io/daily-mate-assets/food_anime/dish_15307194.jpg,True,200,
15307237,Cá nục kho cà chua,https://concop19.github.io/daily-mate-assets/food_anime/dish_15307237.jpg,True,200,
15309062,SP.0666 - Khổ Qua Dồn Thịt Xốt Dầu Hào,https://concop19.github.io/daily-mate-assets/food_anime/dish_15309062.jpg,True,200,
15326111,Cá măng biển 1 nắng chiên giòn sốt chua ngọt,https://concop19.github.io/daily-mate-assets/food_anime/dish_15326111.jpg,True,200,
15326166,Canh cá nấu chua me đất,https://concop19.github.io/daily-mate-assets/food_anime/dish_15326166.jpg,True,200,
15327696,Thịt bò xay cuốn lá lốt,https://concop19.github.io/daily-mate-assets/food_anime/dish_15327696.jpg,True,200,
15329779,Cá Cơm Kho,https://concop19.github.io/daily-mate-assets/food_anime/dish_15329779.jpg,True,200,
15331452,"Mực nhồi thịt sốt tương ớt, tương cà",https://concop19.github.io/daily-mate-assets/food_anime/dish_15331452.jpg,True,200,
15344055,Canh Cải Ngọt Nấu Thịt Heo,https://concop19.github.io/daily-mate-assets/food_anime/dish_15344055.jpg,True,200,
15354735,Canh Cải Ngọt Nấu Tôm Biển,https://concop19.github.io/daily-mate-assets/food_anime/dish_15354735.jpg,True,200,
15355019,Cá Bớp Kho,https://concop19.github.io/daily-mate-assets/food_anime/dish_15355019.jpg,True,200,
15363027,Rau câu dừa 🥥 đậu biếc đây😍,https://concop19.github.io/daily-mate-assets/food_anime/dish_15363027.jpg,True,200,
15364550,Nui - Mì Nấu Gà Sườn Heo,https://concop19.github.io/daily-mate-assets/food_anime/dish_15364550.jpg,True,200,
15379902,Mực Nhồi Thịt Sốt Cà Chua,https://concop19.github.io/daily-mate-assets/food_anime/dish_15379902.jpg,True,200,
15380260,Cá rô chiên giòn,https://concop19.github.io/daily-mate-assets/food_anime/dish_15380260.jpg,True,200,
15384061,Trứng cá kho hành,https://concop19.github.io/daily-mate-assets/food_anime/dish_15384061.jpg,True,200,
15397636,Dồi heo luộc,https://concop19.github.io/daily-mate-assets/food_anime/dish_15397636.jpg,True,200,
15410902,Cá trắm sốt cà chua,https://concop19.github.io/daily-mate-assets/food_anime/dish_15410902.jpg,True,200,
15410910,"Cá thu ngừ kho gừng, hành, tỏi",https://concop19.github.io/daily-mate-assets/food_anime/dish_15410910.jpg,True,200,
15412241,Phở (bánh đa) bò,https://concop19.github.io/daily-mate-assets/food_anime/dish_15412241.jpg,True,200,
15415281,Tai heo phá lấu và xoài xanh lắc,https://concop19.github.io/daily-mate-assets/food_anime/dish_15415281.jpg,True,200,
15417242,"Nước ép dưa leo, táo xanh, rau xanh mix và chanh",https://concop19.github.io/daily-mate-assets/food_anime/dish_15417242.jpg,True,200,
15417960,SP.0988 - Bánh Canh Tôm Thịt Miền Tây,https://concop19.github.io/daily-mate-assets/food_anime/dish_15417960.jpg,True,200,
15420020,Rau cải bắp / cải thảo xào thịt hộp,https://concop19.github.io/daily-mate-assets/food_anime/dish_15420020.jpg,True,200,
15432265,Măng Kho Thịt Đậu Hũ,https://concop19.github.io/daily-mate-assets/food_anime/dish_15432265.jpg,True,200,
15438714,Thịt nạc vai heo kho tiêu,https://concop19.github.io/daily-mate-assets/food_anime/dish_15438714.jpg,True,200,
15438744,"Cá trắm cỏ, chả cá nấu canh chua",https://concop19.github.io/daily-mate-assets/food_anime/dish_15438744.jpg,True,200,
15438804,Bánh đa cua Hải Phòng,https://concop19.github.io/daily-mate-assets/food_anime/dish_15438804.jpg,True,200,
15439771,Dưa Rau Muống,https://concop19.github.io/daily-mate-assets/food_anime/dish_15439771.jpg,True,200,
15456142,Heo quay giòn bì,https://concop19.github.io/daily-mate-assets/food_anime/dish_15456142.jpg,True,200,
15474305,Nấm xào chay,https://concop19.github.io/daily-mate-assets/food_anime/dish_15474305.jpg,True,200,
15475798,Pizza Heo Muối và Kem Chua - Guanciale & Sour Cream Pizza,https://concop19.github.io/daily-mate-assets/food_anime/dish_15475798.jpg,True,200,
15485303,Heo quay mùa giãn cách,https://concop19.github.io/daily-mate-assets/food_anime/dish_15485303.jpg,True,200,
15487789,Heo Nướng Giòn Da kiểu Tàu - Chinese Crispy Pork Belly,https://concop19.github.io/daily-mate-assets/food_anime/dish_15487789.jpg,True,200,
15493342,Canh chua cá (miền Nam),https://concop19.github.io/daily-mate-assets/food_anime/dish_15493342.jpg,True,200,
15493377,Sườn Heo Iberico Nướng Muối Tiêu,https://concop19.github.io/daily-mate-assets/food_anime/dish_15493377.jpg,True,200,
15501701,Bò lát chay nướng lá mắc mật,https://concop19.github.io/daily-mate-assets/food_anime/dish_15501701.jpg,True,200,
15501797,Bò lát chay nướng vị cà ri,https://concop19.github.io/daily-mate-assets/food_anime/dish_15501797.jpg,True,200,
15502724,Chà bông heo Đài Loan 🇹🇼,https://concop19.github.io/daily-mate-assets/food_anime/dish_15502724.jpg,True,200,
15502968,Tôm nướng phô mai bằng nồi chiên không dầu,https://concop19.github.io/daily-mate-assets/food_anime/dish_15502968.jpg,True,200,
15505505,Rau củ sắc mùa thu,https://concop19.github.io/daily-mate-assets/food_anime/dish_15505505.jpg,True,200,
15505545,Snack mì tôm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15505545.jpg,True,200,
15506247,Bò kho,https://concop19.github.io/daily-mate-assets/food_anime/dish_15506247.jpg,True,200,
15506381,Pizza Rau Củ Sốt Cà Chua Cá Cơm - Veggies Pizza with Anchovy Tomato Base,https://concop19.github.io/daily-mate-assets/food_anime/dish_15506381.jpg,True,200,
15506411,Ba chỉ heo nướng ngũ vị hương đậm đà,https://concop19.github.io/daily-mate-assets/food_anime/dish_15506411.jpg,True,200,
15506975,Trứng Chiên Củ Cải Thịt Bằm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15506975.jpg,True,200,
15507381,Chả đậu hũ rong biển 🧆,https://concop19.github.io/daily-mate-assets/food_anime/dish_15507381.jpg,True,200,
15507988,Spaghetti sốt bò bằm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15507988.jpg,True,200,
15508027,Salad rau 🤫,https://concop19.github.io/daily-mate-assets/food_anime/dish_15508027.jpg,True,200,
15508250,Nui Nơ Xào Tôm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15508250.jpg,True,200,
15508328,Pizza yến mạch tôm 🍕(Emmy 9m+),https://concop19.github.io/daily-mate-assets/food_anime/dish_15508328.jpg,True,200,
15508354,Bò viên sốt phô mai,https://concop19.github.io/daily-mate-assets/food_anime/dish_15508354.jpg,True,200,
15508412,Bánh bao gà nấm nguyên cám 🐥🍄,https://concop19.github.io/daily-mate-assets/food_anime/dish_15508412.jpg,True,200,
15509166,Cá kho tộ,https://concop19.github.io/daily-mate-assets/food_anime/dish_15509166.jpg,True,200,
15509287,Snack đậu hũ phomai 🍥,https://concop19.github.io/daily-mate-assets/food_anime/dish_15509287.jpg,True,200,
15509898,Rau câu khoai lang tím sữa,https://concop19.github.io/daily-mate-assets/food_anime/dish_15509898.jpg,True,200,
15510140,Mỳ kiểu Spaghetti sốt bò bằm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15510140.jpg,True,200,
15510158,Bò viên chiên nước mắm,https://concop19.github.io/daily-mate-assets/food_anime/dish_15510158.jpg,True,200,
15510570,Xôi tôm thịt,https://concop19.github.io/daily-mate-assets/food_anime/dish_15510570.jpg,True,200,
15510614,Thịt Bò Xào Cà Chua,https://concop19.github.io/daily-mate-assets/food_anime/dish_15510614.jpg,True,200,
15510781,Bánh Canh Nấm Hải Sản,https://concop19.github.io/daily-mate-assets/food_anime/dish_15510781.jpg,True,200,
15510809,Bánh Da Lợn Khoai Lang Tím,https://concop19.github.io/daily-mate-assets/food_anime/dish_15510809.jpg,True,200,
15510850,Mì Bò Tương Đen Hàn Quốc 🇰🇷,https://concop19.github.io/daily-mate-assets/food_anime/dish_15510850.jpg,True,200,
15510868,Canh chua cá lóc,https://concop19.github.io/daily-mate-assets/food_anime/dish_15510868.jpg,True,200,
15511991,Tôm xào bông cải,https://concop19.github.io/daily-mate-assets/food_anime/dish_15511991.jpg,True,200,
